Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
"London, ON",Canada,2020-02-29T12:13:54,1,0,1
,Egypt,2020-02-29T12:13:55,1,0,1
,Estonia,2020-02-29T12:13:55,1,0,0
,Georgia,2020-02-29T12:13:56,1,0,0
,Iceland,2020-02-29T12:13:56,1,0,0
,Ireland,2020-02-29T12:13:57,1,0,0
,Lithuania,2020-02-29T12:13:57,1,0,0
,Luxembourg,2020-02-29T12:13:58,1,0,0
Tibet,Mainland China,2020-02-29T12:13:58,1,0,1
,Monaco,2020-02-29T12:13:59,1,0,0
,Nepal,2020-02-29T12:13:59,1,0,1
,New Zealand,2020-02-29T12:13:60,1,0,0
,Nigeria,2020-02-29T12:13:60,1,0,0
,North Macedonia,2020-02-29T12:13:61,1,0,0
,Qatar,2020-02-29T12:13:61,1,0,0
,San Marino,2020-02-29T12:13:62,1,0,0
,Sri Lanka,2020-02-29T12:13:62,1,0,1
"Boston, MA",US,2020-02-29T12:13:63,1,0,1
"Humboldt County, CA",US,2020-02-29T12:13:63,1,0,0
"Los Angeles, CA",US,2020-02-29T12:13:64,1,0,0
"Madison, WI",US,2020-02-29T12:13:64,1,0,0
"Orange, CA",US,2020-02-29T12:13:65,1,0,0
"Portland, OR",US,2020-02-29T12:13:65,1,0,0
"San Antonio, TX",US,2020-02-29T12:13:66,1,0,0
"Snohomish County, WA",US,2020-02-29T12:13:66,1,0,0
"Tempe, AZ",US,2020-02-29T12:13:67,1,0,1
From Diamond Princess,Australia,2020-02-29T12:13:67,0,0,0
"Lackland, TX (From Diamond Princess)",US,2020-02-29T12:13:68,0,0,0
"Omaha, NE (From Diamond Princess)",US,2020-02-29T12:13:68,0,0,0
"Travis, CA (From Diamond Princess)",US,2020-02-29T12:13:69,0,0,0
